
10000 0.116692
17917 0.377118
25834 0.737302
33751 1.25652
41668 1.90972
49585 2.70066
57502 3.63138
65419 4.67861
73336 5.87296
81253 7.2072
89170 8.6745
97087 10.2847
105004 12.0314
112921 13.9255
120838 15.9478
128755 18.1057
136672 20.3705
144589 22.7995
152506 25.3737
160423 28.0637
168340 30.9124
176257 33.9331
184174 37.0084
192091 40.2348
