
10000 0.0174142
17917 0.0528853
25834 0.111017
33751 0.19222
41668 0.299191
49585 0.422085
57502 0.564354
65419 0.731688
73336 0.923006
81253 1.13483
89170 1.38051
97087 1.63606
105004 1.90972
112921 2.19973
120838 2.53373
128755 2.88313
136672 3.246
144589 3.63439
152506 4.05566
160423 4.50032
168340 4.95713
176257 5.41366
184174 5.89004
192091 6.35919
