
100 0.00117093
179 0.00593416
258 0.0166755
337 0.0346997
416 0.0618299
495 0.0982145
574 0.157994
653 0.224
732 0.327703
811 0.445012
890 0.584939
969 0.759951
1048 0.968253
1127 1.17872
1206 1.4594
1285 1.79618
1364 2.12967
1443 2.63092
1522 3.11397
1601 3.63193
1680 4.16889
1759 4.91245
1838 5.4895
1917 6.33907
1996 7.23542
