
100000 0.0141512
179167 0.0273453
258334 0.0397123
337501 0.0576652
416668 0.067813
495835 0.082938
575002 0.0977108
654169 0.112836
733336 0.126169
812503 0.143279
891670 0.156396
970837 0.171396
1050004 0.187226
1129171 0.202742
1208338 0.217533
1287505 0.233058
1366672 0.249333
1445839 0.265929
1525006 0.279977
1604173 0.296994
1683340 0.31504
1762507 0.332588
1841674 0.351596
1920841 0.368946
