
100000 0.00922183
179167 0.0175723
258334 0.0248873
337501 0.0335933
416668 0.0423208
495835 0.0514734
575002 0.0605216
654169 0.0695747
733336 0.0786022
812503 0.0882442
891670 0.0980543
970837 0.10768
1050004 0.116814
1129171 0.126481
1208338 0.136559
1287505 0.146537
1366672 0.156669
1445839 0.166521
1525006 0.177266
1604173 0.187661
1683340 0.199459
1762507 0.210305
1841674 0.22168
1920841 0.233685
