
6 5.83667e-07
7 1.29127e-06
8 1.96367e-06
9 3.85233e-06
10 6.41587e-06
11 9.11367e-06
12 1.81757e-05
13 3.69798e-05
14 9.76592e-05
15 0.000150394
16 0.000292681
17 0.000590662
18 0.00128696
19 0.00229497
20 0.00440291
21 0.00971695
22 0.0177343
23 0.0343471
24 0.0678097
25 0.134725
26 0.268494
27 0.535588
28 1.07021
29 2.14183
30 4.28391
